Date,Tweet,User Handle,In Reply To,Follower,Following,Listed,Retweet
1/29/2016 23:54,RT @BetTheSuperBowl: We rank the 7 best places to bet the Super Bowl online! https://t.co/8NqsKuQHny Check it out! #BroncosCountry #SB50 htâ€_,milkowskihor,,2,191,0,5625
1/29/2016 23:54,"RT @Broncos: Who are the five most underrated players in #SB50?#TheSqueeze via @ESPNInsider https://t.co/gDhWUrp09n https://t.co/mesfpB4eâ€_",San_Chez1403,,24,135,3,88
1/29/2016 23:54,Thomas Davis in #SB50 with broken arm just latest NFL player to push envelope. @kgarloch https://t.co/AwVNu42ifV https://t.co/Opd0tMzFTZ,mikepersinger,,4775,483,213,5
1/29/2016 23:54,RT @Tyga: Supporting #WoundedWarriors  at @celebritysweat1 Flag football challenge this wknd #superbowl50 gettin game ready! https://t.co/Tâ€_,IDKJustinBieb,,1901,1848,41,280
1/29/2016 23:54,"#SB50, the Bay Area way! Check out https://t.co/jD2QgNn4Eg for more ways to reduce your footprint  https://t.co/JAkSagKe38",CitizenGroup,,811,945,57,1
1/29/2016 23:54,RT @denbizjournal: .@BankofAmerica's Charles Bowman on his trip to #SB50 and wager with Denver's Jodi Rolland: https://t.co/idnThTJsJK httpâ€_,_KEV_NASTY_,,617,690,0,8
1/29/2016 23:54,"RT @BenjaminSWatson: Very proud of my beautiful wife, speaking about her #SuperBowl experience, and giving advice to wives of #SB50. @CBShâ€_",Lamachine660,,345,407,9,29
1/29/2016 23:54,RT @PapaJohns: What should Papa John's do for #SB50? _Ÿç•_Ÿèˆ,michael18smith1,,198,125,2,12
1/29/2016 23:54,Who do you think will win #SB50,BTMinneci,,17,47,0,0
1/29/2016 23:54,@Broncos maybe switch to 46 D stop middle from opening up n not allow QB past LOS won't expect it won't hurt may open up DW/VM SB50 WIN!?,Joehahn77666196,Broncos,6,22,0,0
1/29/2016 23:54,"RT @LMCase30: #Cam Newton #PanthersPride #foxsport the Laman boys made this in Enola, PA after our snow storm https://t.co/De1qAWPvq7",The1TheOnlyPBJ,,12,46,0,1
1/29/2016 23:54,"RT @BenjaminSWatson: Very proud of my beautiful wife, speaking about her #SuperBowl experience, and giving advice to wives of #SB50. @CBShâ€_",ggcasler,,117,405,7,29
1/29/2016 23:53,"My city was ready to bring that trophy back!!! #charlotte #704 #superbowl50 @ I-77N Charlotte, NC https://t.co/eGYkaq8EGF",_ashhhhh1,,179,242,0,0
1/29/2016 23:53,RT @stewardsfolly: It'll be weird seeing Levi's Stadium completely full at SB50. It'll be like being at a Warriors or Giants game. https://â€_,Bruce_Jenkins1,,7974,134,265,4
1/29/2016 23:53,Our friends at the Salvation Army Charlotte showing everyone their #blackandblue! #PanthersPride https://t.co/40l8gYhN7X,1079thelink,,3778,2685,42,0
1/29/2016 23:53,"RT @CarPanthersNews: FUN FACT: #Panthers LB Luke Kuechly has as many TDs (2) this postseason as Peyton Manning!#SB50 #CARvsDEN https://t.â€_",harris_hollar,,30,85,0,370
1/29/2016 23:53,RT @marymad: Saturday in San Francisco! March for #MarioWoods - #NoJusticeNoSuperBowl #SB50 https://t.co/x1MH4bBGab,AnonOakland,,74,40,3,16
1/29/2016 23:53,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Travie_84,,13,94,4,463
1/29/2016 23:53,"#Broncos, #Panthers, Stephen Curry, Premier League soccer -- #SB50 props https://t.co/FfA9sd4KxC via @BSNDenver",kenpomp,,497,1637,59,0
1/29/2016 23:53,"RT @mikepersinger: Forget #SB50, who's the endorsement king between Cam Newton, Peyton Manning? https://t.co/sy3oX3tuHI https://t.co/kAIfEzâ€_",livecltlife,,155,13,87,8
1/29/2016 23:53,"RT @Beating_TheOdds: Who will win #SuperBowl50 ?RT - Carolina PanthersFAV - Denver Broncos https://t.co/MRfiEm9D6w",Fr3shsammy,,94,66,1,551
1/29/2016 23:53,RT @NickelodeonTV: Get ready to celebrate 50 years of football with the one &amp; only @therealpickboy _Ÿ™Œ _Ÿèˆ _Ÿè† https://t.co/x30u7Z7eBF #SuperBowlâ€_,DailyNickNews,,9107,3881,32,21
1/29/2016 23:53,could? he told us right after the game he would haha. #keeppounding is a lifestyle. #PanthersPride since '95 baby! https://t.co/85JoKqtcIm,povanator,,241,468,5,0
1/29/2016 23:53,"RT @nflnetwork: FYI: Cam is 2nd in the NFL in games of 100+ passer rating this season..._Ÿ‘€#SB50 https://t.co/c4UyYFEMd7",Jay__Cashh,,399,488,0,228
1/29/2016 23:53,"RT @Panthers: Always With Us. #TEAM #SB50 #KeepPounding https://t.co/fCUwhaJSZL",g_goddy,,1220,1026,22,861
1/29/2016 23:53,"RT @BenjaminSWatson: Very proud of my beautiful wife, speaking about her #SuperBowl experience, and giving advice to wives of #SB50. @CBShâ€_",_TAYLORRmadeee,,2068,2046,11,29
1/29/2016 23:53,"RT @klgandhoda: Step it up for the big game next weekend with these food, drink &amp; decor ideas: https://t.co/jLiUe22CjW #SB50 https://t.co/4â€_",coatsworth_tony,,95,211,22,14
1/29/2016 23:53,@Broncos it's been a long season of people doubting our team but we will shut them up at #SB50 Go Broncos #DBFL,jpbroncos86,Broncos,2,27,0,0
1/29/2016 23:53,"RT @Panthers: Ready For Battle. #SB50 #KeepPounding https://t.co/wksy9aMWZ7",BRUHMAN_910,,516,573,1,1574
1/29/2016 23:53,RT @Caltrain_News: #SB50 NOTICE: If you plan to use Caltrain &amp; @VTA to get to @LevisStadium u MUST have the EventTIK app &amp; a #SB50 ticket tâ€_,svtransitupdts,,563,39,46,36
1/29/2016 23:53,I am still very excited about the #Broncos and the #SB50. Cannot wait.,omzinpcola,,5,9,0,0
1/29/2016 23:53,"{RT} if you can't wait! 9 days, 0 hours, 0 minutes until SB50 PanthersPride KeepPounding https://t.co/FnbesqYClU",CharlotteCP,,1794,11,99,0
1/29/2016 23:53,RT @sean705: @ESPortillo @djmack2k15 @theodenjanes expectations don't matter. The fact we get to have a #SB50 rally does.,djmack2k15,,544,756,23,1
1/29/2016 23:53,"RT @BenjaminSWatson: Very proud of my beautiful wife, speaking about her #SuperBowl experience, and giving advice to wives of #SB50. @CBShâ€_",trapj99,,17834,4665,239,29
1/29/2016 23:53,Roger sends his official Super Bowl invitation to TB12. I'd like to pen Tom's reply. https://t.co/g3gBMufEG0,TedWellsMustach,,1620,1908,17,0
1/29/2016 23:53,#SuperBowl So @Beyonce just performed at the 2013 @NFL Super Bowl and now she gets to bore us again at @superbowl50 with @coldplay ?  @CBS,TheRealColTim,,4565,5011,106,0
1/29/2016 23:52,SuperBowl50 Traffic and Parking Advisory!! No Parking signs have been posted on both sides of Mission Street from... https://t.co/J8f99Z1lkq,GGU,,1700,803,67,0
1/29/2016 23:52,"Liya Kebede designs football as part of the historic Super Bowl 50 Collectionhttps://t.co/fFMuCXuz3L  #SB50 https://t.co/OlMzYsce6J",EthioDiasFellow,,341,319,6,5
1/29/2016 23:52,"RT @HowlingWine: It's @superbowl50 week!  While in the Bayarea, come up to @Healdsburg and let @HowlingWine take you on a tour! https://t.câ€_",healdsburg,,2306,2489,53,1
1/29/2016 23:52,"RT @Broncos: Who are the five most underrated players in #SB50?#TheSqueeze via @ESPNInsider https://t.co/gDhWUrp09n https://t.co/mesfpB4eâ€_",ChuckDaOG,,308,318,0,88
1/29/2016 23:52,Flight plan filed ETD 48 hours. #SBA-OAK #SB50 https://t.co/gMyGFdxF5m,TSBG_CEO,,2718,3160,71,0
1/29/2016 23:52,"RT @Panthers: Ready For Battle. #SB50 #KeepPounding https://t.co/wksy9aMWZ7",StephanCantuna,,141,73,0,1574
1/29/2016 23:52,"RT @SugarBarBA: The REAL #SuperBowl50 @ #SugarBarBA - Feb 7th, Sunday @ 8:30PM on 5 HD screens! https://t.co/LytK8olkeF @TheBubbleAR https:â€_",TheBubbleAR,,1837,99,41,1
1/29/2016 23:52,"RT @LevisStadium: â†•ï¸è @Panthers, the end zone is officially ready for dabbing. #SB50 #KeepPounding https://t.co/o4cb2O59Dn",EColey10,,32,109,6,924
1/29/2016 23:52,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",UnoCero__,,1028,1378,10,463
1/29/2016 23:52,"RT @Panthers: Always With Us. #TEAM #SB50 #KeepPounding https://t.co/fCUwhaJSZL",EColey10,,32,109,6,861
1/29/2016 23:52,"RT @PanthersCR: California Dreaming? 2 tickets to #SuperBowl50 are up on the #KeepPounding Auction!Bid Here&gt;https://t.co/cjNSK0HPoZ https:â€_",UnoCero__,,1028,1378,10,74
1/29/2016 23:52,"RT @duckhornwine: Celebrate #SB50: Take 20% Off (25% Club) through 2/2, on specially paired Game-Day wines! https://t.co/WWu2JuyMJe https:/â€_",epsilon550,,1117,1289,76,5
1/29/2016 23:52,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Wojy_2,,703,671,6,463
1/29/2016 23:52,RT @Tyga: Supporting #WoundedWarriors  at @celebritysweat1 Flag football challenge this wknd #superbowl50 gettin game ready! https://t.co/Tâ€_,jess_millertary,,69,137,0,280
1/29/2016 23:52,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Lynn__K,,106,68,33,463
1/29/2016 23:52,"RT @Panthers: Ready For Battle. #SB50 #KeepPounding https://t.co/wksy9aMWZ7",OsnarSalazarG,,781,660,6,1574
1/29/2016 23:52,RT @CoachSpil: 93 out of 106 (88%) football players on Super Bowl team rosters played another sport in HS. #whiteboardlogic #SB50 https://tâ€_,jarettallen,,271,158,0,1090
1/29/2016 23:51,RT @FAANews: Pilots: #SuperBowl50 Flight restrictions Feb. 4-8 around San Francisco https://t.co/PAX6l0EXj2  #SB50 https://t.co/WTqxKU6Tsg,bogeyuav,,87,182,8,45
1/29/2016 23:51,"RT @Panthers: CharLIT! _Ÿ”¥_Ÿ”¥ _Ÿ”¥We're live streaming the #PanthersPride Rally starting at 12:30 p.m! Tune in here Â» https://t.co/qQgdJMt1kI",EColey10,,32,109,6,164
1/29/2016 23:51,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",zKems,,179,49,0,463
1/29/2016 23:51,RT @Tyga: Supporting #WoundedWarriors  at @celebritysweat1 Flag football challenge this wknd #superbowl50 gettin game ready! https://t.co/Tâ€_,hectormanuel_,,1339,750,11,280
1/29/2016 23:51,RT @mikepersinger: Some longtime Panthers PSL owners peeved about lack of #SB50 tickets. @katieperalta: https://t.co/Uh5qvID9HY https://t.câ€_,theobserver,,104780,703,1956,5
1/29/2016 23:51,RT @wcnc: The @panthers have arrived #pantherspride https://t.co/cLekezK2Kz,EColey10,,32,109,6,13
1/29/2016 23:51,RT @denbizjournal: .@BankofAmerica's Charles Bowman on his trip to #SB50 and wager with Denver's Jodi Rolland: https://t.co/idnThTJsJK httpâ€_,BankofAmerica,,428377,530,1427,8
1/29/2016 23:51,RT @Harp41: Remember where you came from and what it took. Know who's important and what matters most. Let the rest think what they may. #Sâ€_,Darthnovotny,,89,111,4,271
1/29/2016 23:51,RT @wcnc: Fans show off their #PanthersPride at pep rally #keep pounding https://t.co/z3yDIc4jKX,EColey10,,32,109,6,13
1/29/2016 23:51,RT @brianhartline: 93 out of 106 (88%) football players on Super Bowl team rosters played another sport in HS. #SB50 https://t.co/XoRz6peMML,fee_jonathan,,434,480,0,496
1/29/2016 23:51,"@Panthers I got to make it. #PantherPride  it was so exciting, I _Ÿ’™it. #KeepPounding #PantherNation #SB50",Sdstricklin,Panthers,29,31,1,0
1/29/2016 23:51,RT @wsoctv: This guy is hungry for a World Championship! #PanthersPride #KeepPounding https://t.co/PlIBWREtxR,EColey10,,32,109,6,7
1/29/2016 23:51,It's MMXVI. Let's number our Super Bowl right. Super Bowl L. #SuperBowlL #notSuperBowl50 #MMXVI #SuperBowl,madintangibles,,89,210,7,0
1/29/2016 23:51,Some longtime Panthers PSL owners peeved about lack of #SB50 tickets. @katieperalta: https://t.co/Uh5qvID9HY https://t.co/SUWywZfT22,mikepersinger,,4775,483,213,5
1/29/2016 23:51,"RT @WBTV_News: 25-30,000 people at #PanthersPride Rally today, @CLTcentercity says.",EColey10,,32,109,6,20
1/29/2016 23:51,Looking forward #BeAModelMan campaign by the @TheRepProject &amp; @WithoutViolence #SB50 #superbowl #NFLPurple https://t.co/WURyQJkB1k,saareal,,697,2017,37,0
1/29/2016 23:51,"The #homeless, detritus of #consumer culture, sheltering in @SFBART station whose walls festooned w/#SuperBowl50 ads https://t.co/b5Y1ZPVwCm",sonnylebythebay,,3245,1610,317,1
1/29/2016 23:51,"RT @josephperson: Win in #SB50 would complete the circle for Jerry Richardson, 1 of 2 ex-players to own teams.https://t.co/qCRTgZqSdY httpâ€_",KnelsonSc,,114,315,5,9
1/29/2016 23:51,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",JeremyChase59,,30,290,1,463
1/29/2016 23:51,RT @CarPanthersNews: #KeepPounding - Look at this bear (dog) at the #PanthersPride pep rally! https://t.co/zNaC19Cbel,EColey10,,32,109,6,17
1/29/2016 23:51,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",nerdie_chick79,,14,54,0,463
1/29/2016 23:51,RT @AClayNews: No doubting this guy when he says he supports the Panthers. He wears the proof on his chest...&amp; back #PanthersPride https://â€_,MattPattee,,113,193,2,30
1/29/2016 23:51,"RT @Panthers: This #PanthersPride Rally is _Ÿ”¥_Ÿ”¥_Ÿ”¥! Watch LIVE Â» https://t.co/qQgdJMt1kI https://t.co/pSga9sTJLg",LorijandrewLori,,66,76,3,295
1/29/2016 23:51,"RT @Panthers: Ready For Battle. #SB50 #KeepPounding https://t.co/wksy9aMWZ7",chasegeis1,,112,259,0,1574
1/29/2016 23:51,RT @wsoctv: At 6:05: This 95-year-old woman says she has some advice for the @Panthers #PanthersPride https://t.co/q425ALhueJ https://t.co/â€_,EColey10,,32,109,6,19
1/29/2016 23:51,RT @Tyga: Supporting #WoundedWarriors  at @celebritysweat1 Flag football challenge this wknd #superbowl50 gettin game ready! https://t.co/Tâ€_,DrewLK187,,175,100,3,280
1/29/2016 23:51,"RT @frank_mickens: Exclusive: Cam Newtonâ€™s SB50 Jersey#PanthersPoundingOn2 https://t.co/87nFjYc32d",_KOBrien,,261,439,2,3
1/29/2016 23:51,"Very proud of my beautiful wife, speaking about her #SuperBowl experience, and giving advice to wives of #SB50. @CBShttps://t.co/F6T2xP0I7t",BenjaminSWatson,,49979,151,525,29
1/29/2016 23:51,Just entered the #NFL50GoldenTickets draw to win incredible prizes for #SB50. Get involved! https://t.co/rnVpZ0fPcI https://t.co/rnVpZ0fPcI,andymatt89,,135,417,1,0
1/29/2016 23:51,RT @Panthers: Quite a crowd at the #PanthersPride Rally! https://t.co/n8ws8qsQRD,EColey10,,32,109,6,786
1/29/2016 23:51,"RT @Panthers: This #PanthersPride Rally is _Ÿ”¥_Ÿ”¥_Ÿ”¥! Watch LIVE Â» https://t.co/qQgdJMt1kI https://t.co/pSga9sTJLg",EColey10,,32,109,6,295
1/29/2016 23:51,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Raymoz50,,332,1742,11,463
1/29/2016 23:51,RT @charlottevibe: #PanthersPride Pep Rally. #KeepPounding https://t.co/JzxgAiszmX,EColey10,,32,109,6,35
1/29/2016 23:51,RT @Tyga: Supporting #WoundedWarriors  at @celebritysweat1 Flag football challenge this wknd #superbowl50 gettin game ready! https://t.co/Tâ€_,1Djrunway,,74,175,7,280
1/29/2016 23:51,Thanks to @7eleven I'm ready for #SuperBowl50 with my #Broncos #BeatThePanthers #UnitedinOrange @Broncos https://t.co/OQohIlXqRI,joesamanna,,1318,1618,42,0
1/29/2016 23:51,"RT @Broncos: Who are the five most underrated players in #SB50?#TheSqueeze via @ESPNInsider https://t.co/gDhWUrp09n https://t.co/mesfpB4eâ€_",smallz1750,,216,345,3,88
1/29/2016 23:51,"RT @NFLNow: Since 1978, the two teams that finished the regular season 15-1 have won the SB. Will the @Panthers join them? #SB50 https://t.â€_",miguel74973476,,123,200,9,37
1/29/2016 23:51,"RT @Broncos: ""We're talkin' 'bout practice ...""_Ÿ“¸'s https://t.co/9a4OGFbL9X#SB50 https://t.co/kkAXCQ18av",ColoradoCrow,,1346,1696,32,180
1/29/2016 23:51,"RT @mikepersinger: Forget #SB50, who's the endorsement king between Cam Newton, Peyton Manning? https://t.co/sy3oX3tuHI https://t.co/kAIfEzâ€_",JG_Sweezy,,386,696,6,8
1/29/2016 23:50,SF NERT ppl: nothing will prob happen for #sb50 but now's a good time to brush up on your training anyway. 30-2-CAN DO!,jigglesquad,,123,290,3,0
1/29/2016 23:50,"RT @Broncos: Kubiak: ""I've got a smile on my face today because my team practiced well today. ... They're getting ready to play."" #SB50",ColoradoCrow,,1346,1696,32,110
1/29/2016 23:50,"RT @Panthers: Ready For Battle. #SB50 #KeepPounding https://t.co/wksy9aMWZ7",TeriBoBerry22,,142,478,1,1574
1/29/2016 23:50,"RT @Broncos: Who are the five most underrated players in #SB50?#TheSqueeze via @ESPNInsider https://t.co/gDhWUrp09n https://t.co/mesfpB4eâ€_",CedWeRTy,,274,724,12,88
1/29/2016 23:50,Going to the Game?  13 essential San Francisco ways to eat cheap #SuperBowl50 #SuperBowl2016 https://t.co/iGDbZIrpKi https://t.co/GdjR4OdUYt,thevegasindex,,95,362,5,0
1/29/2016 23:50,Going to the Game?  13 essential San Francisco ways to eat cheap #SuperBowl50 #SuperBowl2016 https://t.co/mT3e23HaPi https://t.co/CS7xjUSzR7,TheCuisineist,,1469,1895,58,0
1/29/2016 23:50,@Bose those are soooo nice!! As a life long football fan (and music fan) id LOOOOVE to own those!! What can i do to own a pair!?? #SB50,msschneid,Bose,562,1646,20,0
1/29/2016 23:50,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",g_goddy,,1220,1026,22,463
1/29/2016 23:50,RT @Panthers: Quite a crowd at the #PanthersPride Rally! https://t.co/n8ws8qsQRD,katiecoleman04,,14,13,0,786
1/29/2016 23:50,"RT @coloradoan: Denver Zoo, North Carolina zoos place friendly wager on outcome of #SB50  https://t.co/PkdpCoRYui https://t.co/XiltqI6NIq",ColoPublicTV,,5920,4193,259,3
1/29/2016 23:50,RT @LevisStadium: That feeling knowing the days til #SB50 are in the single digits. https://t.co/mZVteo4Nfy,LauraHeats,,314,409,1,39
1/29/2016 23:50,RT @101wrif: Which iconic band will be featured in an @Acura spot during #SuperBowl50? Check it out! https://t.co/iwxms033Bh,kiddmike,,61,145,2,1
1/29/2016 23:50,"RT @UGAfootballLive: Former #UGA safety @ThomasDavisSDTM getting the crowd hyped up at the #PanthersPride pep rally! #KeepPounding https:â€_",_BENNBOI_,,286,723,1,8
1/29/2016 23:50,"RT @Panthers: Ready For Battle. #SB50 #KeepPounding https://t.co/wksy9aMWZ7",xylia111,,4,24,0,1574
1/29/2016 23:50,"RT @SEC: ""All I can do is go out there &amp; play football like Peyton Manning does."" #SB50 https://t.co/EOXnmpd8Ic https://t.co/ekl040JtOO",Chuck70kc1,,139,414,1,29
1/29/2016 23:50,#SuperBowl50 is just over a week away - make plans to watch with us! We are taking a limitâ€_ https://t.co/cPOjvwSz4k https://t.co/kuYqRpyOnp,TheHappyEnding,,1168,381,65,0
1/29/2016 23:50,Who will you be rooting for this #SuperBowl50? #Tequila? #tacos? #cerveza?  @Tres_SF #SuperBowl #SuperBowlCity https://t.co/PTCH2Ll0zW,Tres_SF,,671,412,43,0
1/29/2016 23:50,"RT @Panthers: .@PanthersMax answers your questions ahead of #SB50_Ÿ_¥: https://t.co/bOZxN31fhc https://t.co/e6CueJk0EJ",xylia111,,4,24,0,75
1/29/2016 23:50,"RT @Beating_TheOdds: Who will win #SuperBowl50 ?RT - Carolina PanthersFAV - Denver Broncos https://t.co/MRfiEm9D6w",Corono1,,25,558,0,551
1/29/2016 23:50,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",xylia111,,4,24,0,463
1/29/2016 23:50,We're 10 days away! https://t.co/0q3D8Evtg0 #SB50 https://t.co/2ePNJ0HcAU,Bullseye_Event,,1340,1115,18,0
1/29/2016 23:50,RT @GettySport: NFC Champs! #AZvsCAR #SB50 https://t.co/suD4SGF3wm https://t.co/VcWEdHnYBW,FInnthehuman34,,451,358,7,190
1/29/2016 23:50,"RT @Broncos: Who are the five most underrated players in #SB50?#TheSqueeze via @ESPNInsider https://t.co/gDhWUrp09n https://t.co/mesfpB4eâ€_",FuckIsaiah,,999,384,1,88
1/29/2016 23:50,"RT @LevisStadium: â†•ï¸è @Panthers, the end zone is officially ready for dabbing. #SB50 #KeepPounding https://t.co/o4cb2O59Dn",A_hibyan1006,,190,113,0,924
1/29/2016 23:50,#vegasselfie #budlightforlife #superbowl50 #helloLV @ Las Vegas Strip https://t.co/OKNSfsIWCx,AChow11,,170,289,31,0
1/29/2016 23:50,"RT @Bose: Super sound, with a splash of gold. #SB50 https://t.co/zV42gNh7gI",msschneid,,562,1646,20,43
1/29/2016 23:50,RT @Tyga: Supporting #WoundedWarriors  at @celebritysweat1 Flag football challenge this wknd #superbowl50 gettin game ready! https://t.co/Tâ€_,joseraww187,,8,28,0,280
